run,mode,render_file,render_path,gt_path,render_mean,render_std,psnr,ssim_global
R2,train_intrinsic,00005.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R2\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000\renders_intrinsic\00005.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R2\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000_train_conditioned\gt\00005.png,0.4407907724380493,0.2549781799316406,15.371356203184375,0.7627837061882019
R2,train_intrinsic,00006.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R2\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000\renders_intrinsic\00006.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R2\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000_train_conditioned\gt\00006.png,0.4623377323150635,0.24509872496128082,16.279096222934694,0.7934684157371521
R2,train_intrinsic,00007.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R2\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000\renders_intrinsic\00007.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R2\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000_train_conditioned\gt\00007.png,0.4343391954898834,0.25873562693595886,16.219483805535543,0.807455837726593
R2,train_intrinsic,00008.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R2\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000\renders_intrinsic\00008.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R2\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000_train_conditioned\gt\00008.png,0.43393832445144653,0.2704751491546631,16.264866307351966,0.8274579048156738
R2,train_intrinsic,00009.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R2\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000\renders_intrinsic\00009.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R2\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000_train_conditioned\gt\00009.png,0.4476715624332428,0.2727687954902649,17.63027356844248,0.875
R2,train_intrinsic,00010.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R2\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000\renders_intrinsic\00010.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R2\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000_train_conditioned\gt\00010.png,0.43421855568885803,0.26468127965927124,18.30254233197293,0.8910033106803894
R2,train_intrinsic,00011.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R2\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000\renders_intrinsic\00011.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R2\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000_train_conditioned\gt\00011.png,0.44225913286209106,0.26282933354377747,17.729021938686977,0.8779263496398926
R2,train_intrinsic,00012.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R2\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000\renders_intrinsic\00012.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R2\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000_train_conditioned\gt\00012.png,0.4305762052536011,0.26899459958076477,16.625096965919557,0.8572704195976257
R3,train_conditioned,00000.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R3\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000_train_conditioned\renders\00000.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R3\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000_train_conditioned\gt\00000.png,0.42500582337379456,0.2834567129611969,17.371459855913727,0.878693163394928
R3,train_conditioned,00001.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R3\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000_train_conditioned\renders\00001.png,G:\wl3dgs\3dgs_runs\gsw_strict_baseline_v2_repeated_30k_20260630\R3\self_Trackmobile_4650TM_Mobile_Railcar_Mover\train\ours_30000_train_conditioned\gt\00001.png,0.4642390310764313,0.28964415192604065,17.405110632765787,0.8873538970947266
